tick,hr,eda
759,97.92625887603573,6.810531176316525
760,99.56119518192342,7.044932691545039
761,101.3890995010558,6.564727393055393
762,106.08032626552163,7.355058687026879
763,102.23068830817827,6.8900408825179875
764,99.7260799997973,7.168349926189976
765,101.26431995918585,6.4836812685769525
766,102.27783779281019,7.896474276520992
767,94.32013014954371,7.305903286490228
768,101.13550592522787,6.965675434086538
769,104.22104722006694,6.635921106075936
770,100.50128497833553,7.45058639557848
771,99.39370436550236,6.871221090092029
772,100.35393166719385,6.8629733955985515
773,104.7675061908808,6.720445667898653
774,102.69079381099172,6.61399486013007
775,102.06271720816555,6.967660159127389
776,92.03451408603436,6.99815705399388
777,96.70964877617725,6.862965546221883
778,104.74465539594772,6.6554256738878
779,96.73014872282023,7.44426485706154
780,100.3575907614046,7.47541927527747
781,100.99782212234767,6.727880598518077
782,99.79549788443407,7.3792385291341684
783,102.9025156745534,7.0002734596227425
784,100.15043101213729,6.9652898679654465
785,98.21599848626097,7.595763924812543
786,100.02217951049464,6.651127264362289
787,98.52874735414814,7.224045958229272
788,101.9786782956349,6.957700289598038
789,97.93822913009562,7.0073746362819325
790,94.83793734984096,6.598467035487573
791,102.4641987824186,6.852169361556294
792,101.15645180167814,7.375777759921265
793,102.00373747749953,7.0063568959954345
794,106.56394559359214,7.205949638923799
795,98.90661896817406,7.225809017937065
796,101.2580394816903,6.736004208315603
797,100.22504561223245,6.949112739882589
798,93.93534296888967,6.946824562818826
799,99.12683396143028,6.864808199492627
800,94.9267096054251,6.890604994524678
801,99.87759372782642,7.03143866221258
802,96.49792119862808,7.1950679977272785
803,96.25098592461028,6.930987635471655
804,104.02497616137018,6.786472809397316
805,98.42499496609364,7.331005923201273
806,98.81585951554756,6.908423084456346
807,100.68207605502914,7.323525731948401
808,93.2061222671306,6.744648654239769
809,96.8952596775581,6.665675955674963
810,97.36664957396587,6.741535507328431
811,100.9276481536007,6.726361691358497
812,100.37675283388434,7.12342617246157
813,97.75584045795438,7.040162852624019
814,105.03255734633825,7.099016189263632
815,98.04106172842027,6.980043816676256
816,97.18617390162352,7.083140865208422
817,102.64734741834202,6.7486167115743205
818,99.35816849415905,7.3411888423161145
819,98.47454287242195,7.057630750903074
820,96.86160759983566,6.74896426682711
821,98.42961043130758,7.652896006964288
822,98.77284957599043,6.841012394179113
823,98.31041941456859,6.950319293782518
824,101.96779035505878,7.056847131101059
825,106.17344402410119,7.064138334019873
826,104.3422124480697,7.0830133348074575
827,101.81674449534235,6.566920018086006
828,99.61882165558247,6.9793156778113605
829,99.27112897930759,6.35413641184274
830,102.64187338561797,6.883854901095345
831,98.68578603326105,6.923448561687953
832,99.31576243337669,7.122129526236625
833,96.18690324530421,6.7206873829249005
834,100.8718998876982,7.043674843396109
835,98.8700355732738,6.827826278307706
836,97.49672589049023,6.982493450831299
837,103.54219741957434,6.682584774586284
838,104.56995413995048,7.253194439614129
839,98.64110878807018,7.2349224626389255
840,95.60228974941374,6.480527516451628
841,96.13065323154646,6.877076060405742
842,99.02377009315096,6.845457274857199
843,100.29826807169427,6.359453827684396
844,101.48604821905464,6.574209826332301
845,98.01744818432404,6.876144860112101
846,96.53136808977256,6.588700099408723
847,96.98175500435708,6.996422907357647
848,101.76994653717831,7.1692705533111845
849,97.01652688518853,6.7625268555364135
850,97.23819050605022,7.134943693628943
851,93.88773945844434,7.371501778174669
852,98.54558537413101,6.764942540859885
853,101.01836138772269,7.309785716531906
854,101.02774977065478,7.315823337195583
855,100.4030764499613,7.36889158171232
856,103.73548011585609,6.97015636320038
857,104.31761766378087,7.049420110394049
858,100.26067966090608,6.723557898865782
859,99.13365998263842,7.233274823753074
860,96.06205927079078,7.194887202797583
861,101.0458478538084,7.083268424875036
862,93.3805234137281,6.96902712410962
863,101.94478002307287,6.771113512924545
864,100.27092009729336,6.286578019279534
865,102.0141791088654,6.801270157097277
866,102.61407084270017,6.447164117220332
867,102.07680216497693,6.928918213704305
868,102.42281139300688,6.72228706386637
869,98.14462892577035,7.6727354034467625
870,97.5101435486883,6.788191837777636
871,99.17025388850475,6.69323238225389
872,103.57137035905087,7.517503994261276
873,97.88768180025,6.482190346296012
874,103.51593190897226,7.332517153537518
875,102.46497757653576,7.346953430424674
876,97.3974242025286,6.949451077398418
877,95.84767118697836,6.574551151124256
878,102.94330392180859,6.798426021267067
879,106.83871478206018,7.022254032994772
880,98.07872555429886,7.239365561111907
881,105.40378707279812,7.1458392878275445
882,96.34856448761906,7.1113008405655185
883,104.12679418320019,6.852027715292111
884,97.67907412776617,7.30493437340887
885,100.41990322150595,6.669237369195177
886,98.86076019525538,6.773301252710213
887,100.88880599461126,7.0329053540480615
888,103.45134112918068,7.212899512594373
889,95.30939801791189,7.122097159436583
890,102.69079695902022,7.136763780109865
891,103.09017897783845,6.835126902198973
892,97.14750451814244,7.279021007572749
893,96.80360598554287,6.352138740166689
894,103.07589983397105,6.782744522299388
895,99.081801396971,6.580606195530876
896,96.02341723898463,6.653023347407317
897,98.91805044480456,7.110999722846779
898,93.10656635272778,7.225651952385407
899,96.4540055116342,6.680106472613781
900,70.03356616422498,1.9776098202456818
901,63.390698641277936,2.553377806170312
902,65.41813518517765,2.074194785584246
903,68.59967104582357,2.423398148558958
904,66.63299349366234,2.3024269053147783
905,65.77433143304562,2.3366386575506657
906,65.71104611125449,1.8913372704156513
907,73.6878996436971,2.0950914164355017
908,68.32927691810808,2.6726147825036164
909,69.08407002210045,1.7551588076814184
910,70.20388399488354,1.6454957248975706
911,71.38494961623175,2.3617933279460503
912,66.28112246437632,1.8116294452148454
913,68.52951278705274,2.0042465455336895
914,65.06693714940097,2.1704263598956444
915,61.87437291120857,1.8701421625228782
916,66.78817710542917,1.9180203345432567
917,68.92167171612716,1.63159327207426
918,69.76554524970744,1.945953795403495
919,66.04935166455913,1.5899521596513169
920,64.45067218480214,2.108097431608776
921,65.10845267137364,2.0192596093555846
922,71.18594886427438,2.3097927846038733
923,72.68119088228848,1.9111120029446564
924,64.74455278454361,2.30615765311635
925,68.9288115515137,2.337185195023226
926,68.03316821316204,2.3586938073387906
927,70.5391622601628,2.214926271025287
928,69.51056863338964,2.1193097037587334
929,68.699107421044,2.067771871858715
930,70.97058378667911,1.8464060978267165
931,73.20705540828143,1.9681272363922377
932,70.9561465852665,1.9729276436633472
933,67.26000201370913,2.6096724457192337
934,67.07196564439587,1.616834971197307
935,65.8577535229378,1.9048316139475399
936,74.46557555815333,2.0620267796618945
937,70.80414019939789,1.6995200129359749
938,69.05782486928344,2.201443504518939
939,73.40488086639306,1.7911188655028063
940,69.81046838808153,2.090775172535998
941,64.93485586840407,1.9941631293241457
942,67.20957527139083,1.3023903722159647
943,69.7960073731467,2.1620730259230587
944,66.68319561801194,1.5984314166155906
945,72.43964260139786,2.079799786218139
946,71.05010388203486,2.4230965390106047
947,66.43727964703093,2.24364635979223
948,67.27655295898967,1.9812354075500356
949,67.74315315008394,1.999604320263489
950,71.34188059888803,2.0371482593085832
951,67.53880175582572,1.9170388305450163
952,69.0239424476156,1.7315395810076266
953,66.4920247083501,1.9843158256678237
954,66.3024550633749,1.9644571541189377
955,66.16766941124298,2.6011873337086917
956,71.98718222194353,2.1349856489193324
957,67.83914444558341,2.657229248839763
958,68.96885872422087,1.9739463476393422
959,68.90937913045538,2.0917829619235753
960,72.23095311945119,1.9943105922548214
961,74.29797447217176,1.735393621999485
962,70.08215065075653,1.699451967005658
963,73.4513028698719,1.9008303683320473
964,67.82543218456276,2.2772710718907563
965,71.76602205208467,1.6664369490235111
966,66.96152302507542,1.5815230181600692
967,68.41191545412656,1.9695882394576008
968,66.9531979317213,1.794661598329817
969,66.8422806084564,1.7760813983808652
970,69.58688552607836,2.4547850141614087
971,62.20782767429294,1.9652097451785682
972,66.74548467771768,2.1477105765503888
973,65.14469894796886,1.9560692507921678
974,64.88122345256448,2.2090093530418375
975,68.29782388987488,1.9515576303309405
976,69.11056378703104,1.9260550086107173
977,63.338537051069515,2.1787191229799805
978,68.86481051137241,1.9537761195365375
979,70.95477479190066,2.365548664937566
980,64.72315209763543,1.76567717840444
981,72.64185528730356,2.4256555599773937
982,65.78482061424171,1.6457869843290045
983,66.08729733879207,1.8505650779547163
984,63.24780250433984,2.009350175824778
985,64.15946327077545,1.636883104987543
986,70.74831926679832,1.7950432173557718
987,67.78558645365666,2.1887289067027096
988,70.43967221627366,1.898893961362172
989,68.13235243596381,1.752378203181574
990,73.24213908937706,2.1949849453289447
991,64.6902806602219,2.001217390656903
992,70.14065506207837,2.143823289970621
993,73.48751035412118,2.4116957339550242
994,66.38208062652043,1.9732458498613215
995,64.15537582107144,2.0748358948668333
996,68.45306317863901,2.8110448587857118
997,68.29272531262885,1.3720242858046732
998,65.98374053988633,2.0337047634575223
999,64.2319541222216,1.7398376947845295
1000,66.90309257531568,2.102543490339684
1001,67.50397396636315,1.7332302537659194
1002,70.36304370348537,1.8381087651426378
1003,66.5020734697647,1.5861045224146146
1004,65.64195277531441,2.195531478765546
1005,63.14703452439874,1.9786478916098869
1006,70.15317506982464,1.8868674178615237
1007,68.71937155521489,1.6649617965851224
1008,71.93083370655422,2.3303151008308296
1009,68.70649724954995,1.4734763420252248
1010,64.86211298690881,2.2930109185794025
1011,73.1393632708361,2.0889846319955003
1012,71.7419568021071,1.817671488973538
1013,67.43183853016728,2.0003443710689925
1014,69.269290261205,1.5413571228665242
1015,70.82200052761488,2.3967639933100386
1016,64.55379455348012,1.5933980986220442
1017,69.05168034385285,1.8037064281662645
1018,60.887510952206355,2.242575054807609
1019,68.46678325070309,1.8570059006576471
1020,74.3403328781322,2.041671275503898
1021,65.7397098190844,2.030345543630104
1022,64.87979219770732,1.7714879677877766
1023,69.15908840637556,1.8337405381363243
1024,66.6470777780893,2.5006834582522344
1025,70.57894634955915,2.240847746032046
1026,69.58645010659465,2.1452604685172587
1027,72.36975469672143,1.9941362042074517
1028,73.56654237469934,1.714579499611307
1029,67.23488693683626,1.5864210915872339
1030,66.96868094092117,2.1555327298863207
1031,72.35374066767555,1.8010017385409287
1032,68.01591342079729,1.8922368800495184
1033,65.78420017764532,1.6431861639358012
1034,68.18198349590541,1.4803804998694519
1035,68.33162945247349,2.0062855806463262
1036,66.02674910322835,1.6967289290270111
1037,63.847078155172845,2.561398523293322
1038,63.974083807433516,2.4673107078650376
1039,69.80049427960255,1.890793709514536
1040,64.528769468835,2.3127480490579955
1041,73.18895359022623,1.719792677357055
1042,67.1037643823587,2.315487129438113
1043,69.00735008008053,2.599988286846846
1044,66.28956665158597,2.162687362510853
1045,64.247216090175,2.628767519149714
1046,65.80897756313524,1.3376098912114402
1047,67.62270793622112,1.9581708136660039
1048,73.74671453768538,1.8983541063848772
1049,67.96206876757371,2.178031661573834
1050,104.75881204932844,6.981031115676161
1051,103.11843368076366,7.155425376418295
1052,99.1112939957141,7.0232663325973235
1053,100.08602163657024,6.725192609284741
1054,103.64104226333829,6.584313924199549
1055,103.51350676765246,7.286325798737374
1056,99.72085222576041,6.770366695757878
1057,99.3207247430143,7.1418323973985585
1058,102.22917531809179,7.086075689061949
1059,102.97640900842246,6.832769628391759
1060,100.70372919550007,6.529496256739165
1061,102.2908799765122,7.045952875585476
1062,98.75327746847582,7.348462725615774
1063,102.07457844638952,6.15508172747678
1064,100.11964974480209,6.563492800981664
1065,103.19997962340507,7.746722446871445
1066,98.44439946785397,7.022373745750579
1067,99.24689927827421,7.105243933666067
1068,101.93364704682641,7.386158180962091
1069,97.03773599650664,7.471490443547082
1070,97.20545843186916,7.083126609811
1071,103.47572991873005,7.2139596215193995
1072,97.18427517703495,6.789422914952643
1073,98.61300729180641,6.984649215662228
1074,103.44085974495621,6.612456568749462
1075,101.40010451383823,7.182991729651861
1076,101.67486616647314,7.139891900337396
1077,104.55495436395975,7.14634250300987
1078,102.5708777336799,7.16906395147821
1079,105.37933849818488,6.430058578131138
1080,103.84632573135787,6.921690767723968
1081,99.15784941869084,6.709156977032077
1082,94.39391359597953,6.885431545732731
1083,97.93812007144669,7.148252193838209
1084,95.58321258118774,7.429483953863237
1085,100.8158015296431,6.925629192540764
1086,97.87172995244231,6.763837883364261
1087,96.60973850613816,6.83669178252785
1088,100.01815124468354,6.946790965166919
1089,95.75653637858564,6.920251527686891
1090,97.32045125398875,7.047964655518623
1091,105.59395562561235,7.187506808233981
1092,99.06064018353352,6.512535047957652
1093,95.75582707396364,6.493983002357293
1094,102.17790539020251,6.770479194986798
1095,100.18780077737274,6.813395745237281
1096,100.27358962562052,7.420503139266836
1097,97.94516220364787,6.897713398231558
1098,97.58096826600924,7.2623724710558
1099,96.92284843025729,6.660105026647311
1100,95.83701110328512,6.5774579457429265
1101,101.41268301601411,7.770737506046539
1102,97.01387105077912,7.285463746991891
1103,100.75332112501711,6.669393230124406
1104,99.16990134991903,6.930124997298764
1105,97.92789432512903,7.579182062113765
1106,94.28163829102854,7.114310934456123
1107,100.99457344190115,6.826115140535477
1108,100.44850859612615,7.263281490608771
1109,100.45820540631902,7.125197596762204
1110,102.0787357998164,6.390383202875036
1111,104.43513437641492,7.683491191032317
1112,102.94238516114893,7.3040993898188065
1113,95.77525906804996,6.964471489445956
1114,97.5638685620779,6.823841721897973
1115,102.90111072689965,6.758829823827889
1116,99.60969612191431,6.42742578358549
1117,99.52470399428329,7.027005027965692
1118,97.8856293755838,6.7840339601686726
1119,105.6592686579507,6.6370767142285185
1120,96.84814887129885,6.757296857409521
1121,103.5964570678447,7.63046273314652
1122,100.99652755523807,6.784804595217848
1123,98.71680291657957,7.319443695245132
1124,97.26679636326149,7.435883988166683
1125,104.24973455264816,7.021062404542095
1126,101.93838990792791,7.224923784349438
1127,104.6626303484787,6.684564475399025
1128,103.5436139515481,6.887431599508404
1129,97.69671704927339,7.030801729558467
1130,99.35696714023985,6.703752106486353
1131,95.20800871559487,6.717371530629436
1132,104.35707167698827,7.588770851034141
1133,101.95034933807236,7.355777639473481
1134,98.44950110322878,6.976854497475468
1135,100.84829419683999,6.675613124528245
1136,97.03016749941897,7.029153192011557
1137,99.03908821927675,6.680932966138234
1138,101.15959638781885,6.921016209857102
1139,103.06406185257866,6.9984456694546555
1140,99.09908062264121,7.0383019554042745
1141,99.48404963800331,6.7995861856925774
1142,98.79413174275388,7.22482571259624
1143,101.93955015039691,7.3858683428092275
1144,94.92101817016092,6.882072796323007
1145,98.75627396485234,7.051531753692338
1146,98.64352822630039,6.846045097701388
1147,102.3489247703704,7.053426254600828
1148,96.50090793256112,7.4003518963465345
1149,102.99025615092584,6.827812105949384
1150,102.49384124625803,6.779451028014085
1151,103.37709523139128,6.934650627973554
1152,97.591472813732,6.888068681254981
1153,97.70250888854903,7.057641898797791
1154,100.52531570121361,7.010740889583455
1155,98.33015366301498,5.901675456937962
1156,100.27850684596821,6.431129686618923
1157,100.73256505470701,7.339238121916673
1158,100.82165691575418,6.8831690215147265
1159,99.46036718842875,6.960081211925934
1160,98.35227512206484,6.824863151932299
1161,97.22831210619485,7.356448673999126
1162,99.95334018043563,7.286881418708127
1163,99.24984687236525,7.021650325019325
1164,99.48885206054946,7.138850816508167
1165,102.47990695846124,7.071911386389012
1166,97.97855150409386,6.766013851915094
1167,104.97751161370235,6.915988697335753
1168,99.12669354922953,7.439502222369206
1169,103.26358346382429,7.1601513813790145
1170,98.80181039375655,7.705959277601262
1171,101.1789213628299,7.164095643591445
1172,99.48668160500331,6.575707767076675
1173,95.99571380492873,7.122093457520966
1174,101.17548829036414,6.928000502808521
1175,96.48494862163481,6.567502641231941
1176,99.01644800702634,6.563161620405243
1177,102.69674600784359,7.345799434540017
1178,108.48710248927993,7.263495235520233
1179,98.22145118540757,6.738500504228471
1180,89.6448157332212,6.821533258449429
1181,99.4690783681817,7.290342177110504
1182,101.83480045956104,7.1765049221139305
1183,100.64088280964664,7.198273009129754
1184,104.3428000043919,6.680536933346203
1185,98.62809884581249,6.583440530555697
1186,104.85598092970301,7.389060736968413
1187,102.25685249044234,6.640434574142881
1188,100.51883441048678,6.92960819207304
1189,100.24248114576334,6.943564561116398
1190,101.55985847432787,6.881548039307432
1191,102.56371151827187,7.072418457475959
1192,99.12077148333431,6.96644398992271
1193,98.67823776721976,7.244165214179147
1194,99.1856065450927,7.088467119134853
1195,98.82278623457599,6.554469437375724
1196,102.7183132161273,6.682562046155474
1197,102.03748290524007,7.126045832767148
1198,95.03189967695702,6.716595530374077
1199,98.45769807922784,6.753784587327731
1200,64.4537877923402,2.222028703969618
1201,67.28148379521276,2.1157071739960744
1202,66.70847463794968,2.0915985729512983
1203,65.74654730097095,1.9920449675905427
1204,69.74553738114642,2.0135218444685163
1205,66.62866929319136,1.6740000506650015
1206,68.50289888598046,2.1034836515616613
1207,67.22492165045269,1.7692039007236415
1208,69.62774910084492,2.7445191326509195
1209,67.09261406223351,2.101021833428333
1210,69.13217894849373,1.230060540907171
1211,68.37158703614463,1.7880443893027196
1212,72.15406395155065,1.923804253672398
1213,65.66739258177726,1.934450199176653
1214,68.49968317427188,1.8320283288314738
1215,67.84201166197178,1.5937520505371925
1216,67.32423965927276,2.232701862825928
1217,73.90751682700433,2.2119544603129384
1218,68.81580157967579,2.3551297573803307
1219,71.05732597988023,2.4991528104820624
1220,71.24796756154657,1.96464092559455
1221,68.77534283790273,2.05374837649926
1222,68.90641761051548,2.0600963267120407
1223,65.65271360658572,1.3689092334159687
1224,65.98496416439106,1.3921896534897056
1225,68.20387732214722,2.001360916445971
1226,62.97327648931052,2.206450450138382
1227,70.60057425414567,2.0287555367279784
1228,73.0029989055396,2.5614996631357356
1229,64.38201801108126,2.311011543140318
1230,69.32254363614136,2.125495932964017
1231,70.80334255293945,1.7842496612124759
1232,66.22288270032493,1.7519983663713996
1233,65.73529287991303,1.9704464797462529
1234,63.64452749532481,1.6862817869030853
1235,69.73258486718261,1.978711185443059
1236,69.14886437269423,1.4332218550357547
1237,65.6484402015196,1.833373204178081
1238,68.09760444427128,1.8241147485037588
1239,70.79964387951928,1.9825171651299645
1240,68.05104248179275,2.004061451897751
1241,70.12395634830236,1.858513786335808
1242,71.36718134681986,2.138017580806793
1243,68.462110809645,2.0125209462643623
1244,69.56091190364789,2.3046174613787156
1245,70.83658265115497,2.112758047343263
1246,70.63015626481186,2.035507455723062
1247,71.75747059793981,1.9920180478370704
1248,61.77458217582745,2.4013647700857037
1249,68.32355326407594,1.6486764664803566
1250,67.40532887830165,1.7348499270469144
1251,74.30062814989816,2.149305484275002
1252,63.29386647606775,2.1638493639106593
1253,66.80378013553624,2.575035000770046
1254,64.84191019973848,1.3258911490036018
1255,68.19760753918376,1.8955917951350842
1256,66.75024279530396,1.3576282516546159
1257,69.28042805359233,2.502003544352782
1258,62.272852757283744,2.3513671062268635
1259,66.29384942973786,2.7047015816066735
1260,69.30802376314652,1.9436466885962438
1261,71.31614529766468,2.157808535224917
1262,66.22263207205252,2.2130650829866925
1263,66.46791238896466,1.4634536098569173
1264,74.09477657974222,1.8951250697774606
1265,66.1729579979971,2.1016166190364935
1266,63.32110442643887,1.593926405540324
1267,66.5010598997937,1.8440834580341399
1268,68.2156678174584,2.3367673139378087
1269,66.5779190805949,2.1478395418249594
1270,69.80463500271055,1.6747773855206363
1271,68.68536716873841,1.7171997862031114
1272,71.19169623364336,2.136526963421747
1273,68.04951234308373,1.5980901038746653
1274,68.34797003085595,1.7698917459269943
1275,70.11788792135678,1.9642020492903496
1276,65.56296631133763,2.2776553692533485
1277,70.16460520314028,1.822010876315968
1278,71.48608349803543,1.910481597444698
1279,67.07254515681147,2.0371403144804776
1280,65.74209874432114,1.8675080294862512
1281,67.51856216394513,2.4590849028973567
1282,72.49894922588247,1.9223389398228534
1283,72.83131322158616,1.9870139750272642
1284,69.14174203343451,2.265073350132179
1285,68.87614347860062,2.7245546612545715
1286,68.73003894271153,1.6407232263467528
1287,71.91641292354254,1.8763809519463877
1288,67.08713500595552,1.1024981349483782
1289,71.00295769896002,2.2455347439809388
1290,70.39705842010595,2.293521768957824
1291,73.07300060935194,1.9861994452867426
1292,70.8128494945082,1.7768480564111262
1293,66.9385964490073,2.317028046298848
1294,69.17337148659689,1.5999754422265742
1295,69.08398813864311,1.945126567741906
1296,65.54400112655783,2.1302861150942287
1297,66.78648290753347,1.5288530934464009
1298,64.6665341639854,2.5307510229631056
1299,63.45521325161718,2.0668406561241466
1300,69.83016774292493,2.1917567138900944
1301,64.32358502408414,1.9035385491934056
1302,68.42254017538582,2.2400627781436504
1303,66.06511750635815,1.650957648612338
1304,71.00772214748153,2.3315460937969075
1305,69.11021766814704,1.8173638529907086
1306,69.22028496626642,2.0327932109797593
1307,70.51288602857417,1.6252661102267283
1308,68.34878231641697,1.9522808454001657
1309,64.67094885605775,2.0646944748225047
1310,68.10475350763681,1.8768923998667
1311,69.18808624965783,1.5743608967811604
1312,67.83907462048542,2.129424249733698
1313,68.85205357437702,2.3229283345873846
1314,64.39666227745396,1.5476358726101769
1315,68.71720322617477,2.136545758230798
1316,74.3594713795306,2.1849837428620855
1317,65.37815510789241,2.241808920470533
1318,65.46310955675983,1.5542492163031298
1319,75.82730263913759,2.0977476138192266
1320,70.14485189542161,2.1690650758093
1321,73.43623032226854,2.0852319549425227
1322,71.65309409803878,1.69181484500059
1323,63.823517028355695,2.427967103074279
1324,72.42457915522698,2.1532177445940675
1325,68.67819951116388,2.049852978395853
1326,65.93551571469696,2.4615913699959204
1327,69.97664244449547,2.1517716333506627
1328,69.1283758024154,2.3143738464070607
1329,69.5150158995916,2.2236079308773595
1330,64.4932073753763,2.1530098995391405
1331,74.56160453317547,1.844443098425286
1332,67.61351339477834,2.2675831126730075
1333,70.87190949681707,2.187328127597734
1334,63.14719921054868,2.1505190824153586
1335,64.44897645541953,1.7525894245085896
1336,69.64416135871534,1.9112527629319809
1337,70.42886873914331,2.9444415961252566
1338,70.33154015115183,2.2168557959043413
1339,65.31281756312794,1.8071107179704555
1340,64.80901434034669,1.8402212490421443
1341,64.72474383220973,1.8020929948801672
1342,67.37383449404601,1.6998278396084405
1343,63.742708697112725,1.5915609426267192
1344,69.36176333718119,2.0179239594085887
1345,71.07782098494457,2.313331765540161
1346,66.97808323414729,2.20101307232136
1347,63.67843836032432,2.6849070611115127
1348,71.58621289756388,1.9354899814476176
1349,64.51040169768974,2.114014573160588
1350,94.38977941455003,6.766209269168093
1351,102.2462726770136,7.0226347000282106
1352,98.52710580746894,7.285221873741065
1353,96.88409796731577,7.085410184748632
1354,98.50634349599208,6.745788862955082
1355,101.39018727985129,6.702136169760828
1356,105.70601934623475,6.8245849463596
1357,105.96945994892481,6.671808763203046
1358,101.81785425498741,6.640127292507423
1359,95.97664807635762,7.047911602922102
1360,102.03267649063427,6.6177211139827525
1361,103.55244120162115,6.760720295507069
1362,100.39366807019485,7.113933657925371
1363,101.78404504438463,6.46065634014582
1364,104.85568785334972,7.168537930498307
1365,98.7232195573992,6.692753829163001
1366,94.91778541215075,6.591573035172806
1367,101.6348154372117,6.897678014421006
1368,96.60545215069465,6.841919510343756
1369,104.69233762145983,6.9007975298813955
1370,98.24665526356294,7.405181820455919
1371,101.3856750769715,7.013284248725794
1372,98.1766543196835,6.5342767655063385
1373,96.48837243553332,6.855861519267993
1374,99.3411228987938,7.106872685208232
1375,101.65529418203445,7.066876467849068
1376,100.6612255154299,6.697742592517523
1377,93.53573517046749,6.843737252453259
1378,97.13755233053818,6.804211914237597
1379,99.17633807454193,6.626917877430698
1380,96.6684687348206,6.969904880665584
1381,100.34731156794913,6.803200516625494
1382,101.4948552062944,6.93416358629416
1383,96.9402607373584,7.012219200377567
1384,105.64724075495721,6.797522139903903
1385,103.498419245035,7.413332767772385
1386,104.4944848033303,6.753211595679608
1387,106.04612179411379,7.034904837481863
1388,99.23863327987253,6.930895625499184
1389,101.80472061929079,7.015338259794094
1390,99.46930995786403,7.38507667478382
1391,97.83171198668626,6.687056821253548
1392,102.37931529795551,7.211079214238324
1393,103.28193260661119,6.67834007209266
1394,103.24417437721686,7.1446063974233445
1395,105.28772630661679,6.625513701834509
1396,100.65472104555982,6.916729774157188
1397,95.23070223361955,6.785533618364009
1398,103.3811924533033,6.859311796636945
1399,97.83220736603857,7.260478117566206
1400,102.96663002099883,7.296035185883938
1401,97.63091987587569,6.9825973741227445
1402,103.0919774192408,6.803189761345354
1403,97.75200648703157,7.248469593093814
1404,104.68704608243436,6.654377576835404
1405,92.20729475424636,6.564905065822699
1406,96.96264265462408,6.958696990457756
1407,101.84754762256581,6.956049643807101
1408,97.89898145143736,7.046010905798275
1409,97.11438474043126,6.985923897470873
1410,98.0752946142008,7.804102956090987
1411,102.45036082027438,6.74949567254921
1412,97.00919737181825,6.8685465360672495
1413,95.06537464300278,6.7808516615864995
1414,97.785318648749,7.2651777067916345
1415,98.72019905143851,6.762836265672532
1416,95.97860248490437,6.647008435246083
1417,99.80093185001012,6.9354612690575586
1418,103.40275488304496,6.81126081681386
1419,103.17755285962295,7.077137893655022
1420,99.98609293834389,6.397508721492906
1421,96.12982544502361,7.222428656652771
1422,104.193459587035,7.061934641552044
1423,102.28758194466452,6.877683357423825
1424,98.8859472176769,6.801111212871306
1425,102.92409630932747,7.102839215522058
1426,99.29749205070233,6.901482620583257
1427,101.66951675928553,7.096934663332744
1428,97.50387410407278,7.514795763234494
1429,100.77108676095584,7.003143731282168
1430,104.43185702188772,7.307205099285141
1431,99.7360994242611,7.16079555435857
1432,96.79006502052715,6.807747123009485
1433,93.21900565914855,7.366110107144691
1434,94.30476562949406,7.204382570184038
1435,97.50796932917099,6.706308559654726
1436,99.41490737383826,7.079923653925466
1437,101.83631943760092,7.531489505498323
1438,101.07584217331492,7.264358608918823
1439,98.20453297046167,7.214116393766822
1440,100.45980625909044,6.861044738819429
1441,99.7120620526983,6.981383469302848
1442,100.57335775758196,7.120417353677544
1443,98.47332888781963,6.777767966638061
1444,102.24241475485823,6.491034696990224
1445,98.14538004751836,7.465785278823719
1446,91.87840692434943,6.792084393476322
1447,102.06315816801089,6.504903638677681
1448,107.79442636407198,6.223478925980153
1449,104.30967835326419,7.467202409745236
1450,102.7490570977487,6.933524328359966
1451,101.07153460789736,6.730825032941112
1452,102.42797397744056,6.664040526363653
1453,99.17837819932184,7.2988747839007955
1454,96.65709128100191,6.890719433091869
1455,100.49279447660525,6.597463498039404
1456,103.49311749124983,7.1022322271866605
1457,95.4532300768284,6.985909256780825
1458,97.67399448550272,6.8027326100369345
1459,100.23023439040851,6.787092723670338
1460,102.89353485980335,6.788602443326799
1461,102.94512954999261,6.986872163222153
1462,102.56730606595785,6.837599602605019
1463,98.48414815874987,6.6542604137059564
1464,101.73393646908954,7.281338576059121
1465,106.35756568825578,7.387158255440109
1466,100.74934203810726,6.936708843646377
1467,101.1661105185787,6.991678686854768
1468,104.39042949805635,7.283183192172697
1469,97.48971660120208,6.79371083974512
1470,104.10184571071781,7.0924240404305525
1471,99.30472247292644,7.355900848640793
1472,98.8372176484426,6.916067346854126
1473,98.61648537630275,6.411498248025196
1474,102.59277097076298,6.637274662592024
1475,98.29392184173531,6.776838435179601
1476,102.18097180590212,6.9794251651288235
1477,100.04624965109242,6.496162061830416
1478,99.73768885529591,6.557100070035699
1479,100.92159098699258,7.110016898049292
1480,99.94780755179441,7.61294310575692
1481,101.58318674267669,7.178747252510111
1482,100.42693405914804,6.942172577038519
1483,102.8977547819687,7.330434862502426
1484,96.09651891539745,7.316346881434646
1485,101.54146960308154,7.28821002181268
1486,101.39853634224032,6.6267190831090375
1487,96.4812506475023,7.547377158743485
1488,100.75727160594114,6.57482335175234
1489,101.04439600032433,6.891362919017775
1490,94.46975813259502,6.312943548486848
1491,95.19199991739157,7.081537762788597
1492,99.85578334565959,6.925252242812409
1493,100.85403446138787,7.180339128043902
